55,21.12.18,2,3,C1,458,1,0,3,0,D3,314,1,0,0,4,D3,228,0,1,1,5
56,21.12.18,3,2,C1,456,2,1,1,5,D3,262,1,0,0,1,D3,168,0,0,1,1
57,21.12.18,4,1,C1,462,2,1,1,5,D3,361,1,1,1,2,D3,304,1,1,1,2
58,21.12.18,0,3,C1,106,0,0,0,4,D3,192,0,0,1,3,D3,104,0,0,0,2
59,21.12.18,1,0,C1,272,0,1,1,2,D3,287,0,0,2,1,D3,332,1,0,1,3
60,21.12.18,3,2,C1,434,2,1,0,2,D3,254,0,1,1,2,D3,257,1,0,0,1
61,21.12.18,3,0,C2,184,1,0,0,1,D3,146,0,1,0,2,D3,344,2,1,0,4
62,21.12.18,2,4,C2,334,1,1,0,4,D3,250,0,1,2,1,C1,262,1,0,1,1
63,21.12.18,3,0,C2,284,1,1,0,4,D3,316,1,1,0,3,C1,364,1,1,0,4
64,22.12.18,1,0,C2,446,1,0,3,1,C1,262,0,0,1,1,C1,262,0,1,0,2
65,22.12.18,4,3,C2,912,3,1,3,7,C1,242,1,0,1,2,C1,198,0,1,1,0
66,22.12.18,3,0,C2,146,0,0,0,2,C1,418,2,1,0,2,C1,282,1,1,0,5
67,22.12.18,2,4,C2,266,1,0,1,5,C1,316,0,1,1,5,C1,256,1,0,1,3
68,22.12.18,1,2,C2,239,0,0,2,1,C1,248,0,0,2,2,C1,294,1,0,1,3
69,22.12.18,2,3,C2,198,0,1,0,2,C1,228,1,0,0,2,C1,348,1,1,2,1
70,22.12.18,1,5,C2,241,0,0,2,2,D3,158,0,1,0,2,C1,421,1,0,2,2
71,22.12.18,4,3,C2,377,0,2,1,5,D3,516,3,0,0,6,C1,290,1,1,0,3
72,22.12.18,1,0,C2,318,1,0,1,1,D3,234,0,1,1,1,C1,244,0,0,0,3
73,22.12.18,3,0,C2,286,2,0,0,2,C1,316,0,2,1,2,C1,322,1,1,2,1
74,22.12.18,2,1,C2,316,0,1,1,4,C1,182,0,1,0,2,C1,368,2,0,1,4
75,26.12.18,2,1,C2,312,1,0,0,1,C1,410,1,1,1,4,C1,151,0,0,1,1
76,26.12.18,2,1,C2,302,1,0,0,3,C1,415,1,1,1,3,C1,160,0,0,0,1
77,26.12.18,5,2,C2,715,3,2,2,3,C1,182,0,0,0,2,C1,456,2,2,1,3
78,26.12.18,0,3,C2,140,0,0,0,2,C1,86,0,0,0,1,C1,104,0,0,0,0
79,26.12.18,4,3,C2,515,2,1,1,3,C1,202,0,2,0,1,C1,572,2,1,2,5
80,26.12.18,0,1,C2,242,0,0,0,4,C1,180,0,0,1,1,C1,205,0,0,1,0
81,26.12.18,3,2,C2,565,2,0,4,3,C1,300,1,0,1,1,C1,299,0,3,0,2
82,26.12.18,0,2,C2,118,0,0,0,2,C1,268,0,0,2,2,C1,170,0,0,1,0
83,26.12.18,2,1,C2,455,1,1,1,4,C1,288,1,0,0,2,C1,155,0,0,0,1
84,26.12.18,2,1,C2,514,0,1,2,3,C1,547,1,0,2,4,C1,498,1,1,1,4
85,26.12.18,3,0,C2,440,2,1,0,3,C1,122,0,1,0,0,C1,368,1,1,1,4
86,26.12.18,2,5,C2,454,1,0,3,1,C1,327,1,0,2,1,C1,192,0,1,1,2
87,26.12.18,3,4,C2,378,0,1,2,6,C1,426,1,1,2,2,C1,408,2,0,0,7
88,29.12.18,1,2,C2,282,0,1,1,1,C1,503,1,0,3,1,C1,277,0,0,3,0
89,29.12.18,3,1,C2,338,1,0,0,2,C1,374,2,1,0,4,C1,318,0,2,1,3
90,29.12.18,3,2,C2,344,0,2,0,1,C1,326,2,0,0,1,C1,271,1,0,1,2
91,29.12.18,4,3,C2,604,3,0,0,4,C1,216,0,2,0,3,C1,388,1,0,2,2
92,29.12.18,3,4,C2,224,0,1,1,3,C1,326,2,0,0,1,C1,320,1,1,0,1
93,29.12.18,2,0,C2,368,2,0,0,4,C1,174,0,0,0,1,C1,298,0,2,0,4
94,29.12.18,3,0,C2,362,1,0,1,2,C1,323,0,3,1,1,C1,338,2,0,1,2
95,29.12.18,6,4,C2,422,1,2,0,1,C1,549,3,1,0,3,C1,509,2,1,1,1
96,29.12.18,4,1,C2,336,1,1,0,2,C1,306,1,1,0,1,C1,356,2,1,0,5
97,05.01.19,1,2,C2,220,0,1,0,1,C1,134,0,0,0,3,C1,326,1,0,2,2
98,05.01.19,3,4,C2,367,0,1,2,2,C1,729,2,0,3,5,C1,470,1,1,2,6
99,05.01.19,1,2,C2,302,1,0,0,2,C1,52,0,0,0,0,C1,231,0,0,1,2
100,05.01.19,0,2,C2,230,0,0,0,1,C1,199,0,0,1,0,C1,142,0,0,0,3
101,05.01.19,1,4,C2,315,0,0,2,6,C1,280,1,0,2,2,C1,136,0,0,0,2
102,16.01.19,5,2,C2,286,0,1,1,3,C1,739,4,1,0,7,C1,341,1,1,1,1
103,16.01.19,2,8,C2,298,1,0,2,1,D3,260,1,1,0,2,C1,52,0,0,0,1
104,16.01.19,5,1,C2,535,2,3,0,5,D3,553,2,1,2,6,C1,264,1,1,0,4
105,20.01.19,5,3,C2,319,0,3,1,3,D3,363,0,2,1,2,C1,815,5,0,1,6
106,20.01.19,1,3,C2,226,0,0,0,4,D3,128,0,0,0,2,C1,244,1,0,0,5
107,20.01.19,4,3,C2,268,0,1,0,1,D3,625,3,1,1,3,C1,234,1,1,0,1
108,20.01.19,3,0,C2,257,0,1,1,2,D3,296,1,1,1,4,C1,406,2,1,0,5
109,20.01.19,3,0,C2,360,1,2,0,3,C1,244,1,0,0,3,C1,375,1,1,1,5
110,20.01.19,3,4,C2,451,1,0,2,1,C1,314,0,1,2,1,C1,588,2,1,2,7
111,20.01.19,5,6,C2,601,2,2,2,2,D3,320,1,1,1,1,C1,512,2,2,0,4
112,27.01.19,3,2,C2,490,2,1,1,3,D3,368,1,0,2,2,C1,251,0,1,1,1
113,29.01.19,3,2,C2,346,1,0,2,4,D3,248,1,0,0,3,C1,446,1,2,1,3
114,05.02.19,2,1,C2,405,1,0,1,1,D3,544,0,1,4,4,C1,601,1,1,3,3
115,05.02.19,1,0,C2,256,1,0,0,4,C1,148,0,1,0,2,C1,212,0,0,1,5
116,05.02.19,3,2,C2,448,0,2,1,3,C1,507,2,1,2,4,C1,455,1,0,1,1
117,05.02.19,1,2,C2,213,0,0,1,1,C1,254,0,1,1,1,C1,320,1,0,1,4
118,10.02.19,4,3,C2,422,2,0,1,3,C1,162,1,0,0,1,C1,332,1,1,0,3
119,24.02.19,4,2,C2,512,1,1,2,4,C1,474,2,1,1,3,C1,276,1,1,0,1
120,24.02.19,3,2,C2,352,2,0,0,5,C1,302,0,1,2,0,C1,394,1,2,1,3
121,24.02.19,2,0,C2,436,2,0,2,2,C1,258,0,1,0,3,C1,188,0,1,0,2
122,24.02.19,2,1,C2,458,1,0,2,3,C1,468,1,1,2,3,C1,160,0,0,0,2
123,24.02.19,2,1,C2,265,0,0,1,2,C1,374,1,1,0,5,C1,391,1,1,1,3
124,24.02.19,6,4,C2,519,3,1,0,3,C1,279,0,3,0,1,C1,545,3,0,0,5
125,24.02.19,1,2,C2,310,0,0,1,6,C1,378,0,0,3,1,C1,464,1,0,2,4
126,24.02.19,2,3,C2,408,1,0,1,2,C1,220,0,1,1,2,C1,513,1,0,3,2
127,24.02.19,2,1,C2,178,0,0,1,0,C1,106,0,0,0,1,C1,441,2,0,2,3
128,24.02.19,4,3,C2,581,0,3,3,3,C1,320,1,1,1,2,C1,571,3,0,1,3
129,25.02.19,3,0,C2,362,2,0,0,2,C1,413,0,1,3,2,C1,395,1,0,1,7
130,25.02.19,3,0,C2,262,0,2,0,0,C1,415,2,0,1,4,C1,313,1,1,1,3
131,25.02.19,2,3,C2,412,1,1,1,3,C1,280,0,1,0,2,C1,206,1,0,0,3
132,25.02.19,3,4,C2,216,0,1,0,5,C1,412,1,2,0,3,C1,304,2,0,0,4
133,25.02.19,2,5,C2,322,1,1,1,0,C1,176,0,0,1,1,C1,380,1,1,1,1
134,25.02.19,1,0,C2,469,0,0,4,1,C1,60,0,0,0,0,C1,250,1,0,1,3
135,04.03.19,3,0,C2,464,2,1,1,2,C1,272,0,1,2,2,C1,424,1,1,2,1
136,04.03.19,3,1,C2,270,1,0,0,3,C1,314,1,0,1,3,C1,282,1,1,0,3
137,04.03.19,2,6,C2,282,0,1,2,0,C1,236,1,1,0,1,C2,194,1,0,0,2
138,04.03.19,4,3,C2,344,2,0,0,3,C1,206,0,1,0,2,C2,450,2,1,0,5
139,04.03.19,1,2,C2,234,0,0,2,1,C1,272,1,0,1,2,C2,224,0,1,1,1
140,04.03.19,5,1,C2,482,2,1,1,4,C1,226,0,2,0,3,C2,684,3,2,1,6
141,04.03.19,2,0,C2,398,1,1,1,3,C1,311,1,0,1,3,C2,338,0,1,1,5
142,04.03.19,3,2,C2,341,0,0,3,1,C1,144,0,1,1,0,C2,483,3,0,1,3
143,04.03.19,3,4,C2,282,0,1,1,4,C1,244,1,0,1,2,C2,481,2,1,1,3
144,04.03.19,1,2,C2,254,0,0,1,3,C1,266,1,0,0,1,C2,172,0,0,0,0
145,04.03.19,3,1,C2,454,2,1,2,3,C1,274,1,1,0,2,C2,186,0,1,0,1
146,04.03.19,4,3,C2,617,3,0,1,5,C1,288,1,1,0,2,C2,394,0,2,2,4
147,04.03.19,4,1,C2,196,1,0,0,2,C1,406,2,1,1,2,C2,304,1,1,1,2
148,04.03.19,1,4,C2,317,1,0,1,2,C1,162,0,1,0,1,C2,230,0,0,1,2
149,04.03.19,1,4,C2,224,0,1,1,0,C1,292,1,0,1,4,C2,268,0,0,1,2
150,05.03.19,2,3,C2,118,0,0,1,1,C1,318,0,2,1,5,C2,498,2,0,1,4
151,05.03.19,4,0,C2,302,1,1,1,2,C1,324,1,2,0,2,C2,420,2,1,0,4
152,05.03.19,3,2,C2,384,1,1,0,4,C1,254,1,0,1,1,C2,314,1,1,0,2
153,05.03.19,3,4,C2,689,2,1,3,8,C1,264,0,0,2,2,C2,627,1,2,3,3
154,05.03.19,2,3,C2,466,1,1,1,7,C1,257,0,1,1,0,C2,397,1,0,1,4
155,05.03.19,3,1,C2,546,2,1,0,6,C1,206,0,0,1,1,C2,314,1,1,0,2
156,05.03.19,3,5,C2,357,0,0,2,3,C1,326,1,1,2,1,C2,330,2,0,0,2
